Date,Open,High,Low,Close,Volume,Ticker,ATR_14,RSI_14,P/E,Market_Cap,MA20,MA200,Sector
2024-10-28,385.117,388.27,384.106,387.318,3213900,CAT,6.835,54.561,19.417,187387609088,388.109,339.453,Industrials
2024-10-29,386.218,386.317,382.301,384.244,2186400,CAT,6.592,47.437,19.417,187387609088,387.936,339.958,Industrials
2024-10-30,370.848,384.988,364.106,376.044,4037500,CAT,8.498,33.837,19.417,187387609088,387.272,340.436,Industrials
2024-10-31,374.17,375.717,369.609,373.03,2394500,CAT,8.223,30.168,19.417,187387609088,386.603,340.942,Industrials
2024-11-01,374.884,380.04,373.764,376.431,1633300,CAT,8.061,38.806,19.417,187387609088,385.808,341.448,Industrials
2024-11-04,374.914,378.275,372.137,373.347,1793600,CAT,7.805,34.359,19.417,187387609088,384.801,341.917,Industrials
2024-11-05,373.952,382.817,372.484,380.139,1724100,CAT,8.142,49.163,19.417,187387609088,384.643,342.402,Industrials
2024-11-06,401.756,414.775,400.605,413.367,4720000,CAT,11.674,77.634,19.417,187387609088,385.739,343.053,Industrials
2024-11-07,411.423,414.973,404.106,404.77,3211100,CAT,11.567,66.513,19.417,187387609088,386.383,343.652,Industrials
2024-11-08,397.581,399.663,389.093,390.055,3345900,CAT,12.115,51.846,19.417,187387609088,386.025,344.128,Industrials
2024-11-11,394.557,398.692,391.681,393.198,1858900,CAT,11.651,54.328,19.417,187387609088,386.224,344.626,Industrials
2024-11-12,394.438,395.37,387.854,389.698,1737100,CAT,11.1,50.953,19.417,187387609088,386.541,345.088,Industrials
2024-11-13,385.672,387.903,382.42,383.808,2001900,CAT,10.59,45.469,19.417,187387609088,386.286,345.513,Industrials
2024-11-14,385.226,386.892,382.955,384.096,1372500,CAT,9.703,45.798,19.417,187387609088,386.003,345.961,Industrials
2024-11-15,382.737,385.216,378.979,380.833,2165500,CAT,9.241,42.449,19.417,187387609088,385.588,346.357,Industrials
2024-11-18,382.747,383.045,379.693,381.22,1626200,CAT,8.456,43.019,19.417,187387609088,385.289,346.718,Industrials
2024-11-19,374.844,380.02,374.844,379.108,1793200,CAT,8.178,40.492,19.417,187387609088,384.985,347.038,Industrials
2024-11-20,380.774,382.946,375.281,378.285,1859600,CAT,8.11,39.45,19.417,187387609088,384.775,347.348,Industrials
2024-11-21,380.685,388.716,375.806,386.307,1833500,CAT,8.75,53.039,19.417,187387609088,384.901,347.693,Industrials
2024-11-22,387.07,394.805,384.621,394.14,1893000,CAT,8.941,62.518,19.417,187387609088,385.472,348.085,Industrials
2024-11-25,396.629,403.719,396.629,402.232,4398000,CAT,9.026,69.786,19.417,187387609088,386.218,348.542,Industrials
2024-11-26,400.248,404.968,398.374,404.393,1796600,CAT,8.702,71.49,19.417,187387609088,387.225,348.987,Industrials
2024-11-27,404.958,408.647,399.842,400.298,1371900,CAT,8.716,63.643,19.417,187387609088,388.438,349.455,Industrials
2024-11-29,403.897,407.725,401.587,402.688,1962100,CAT,8.544,66.145,19.417,187387609088,389.921,349.916,Industrials
2024-12-02,404.026,404.711,397.413,399.118,1548500,CAT,8.378,59.132,19.417,187387609088,391.055,350.327,Industrials
2024-12-03,400.12,402.113,393.258,395.895,1716200,CAT,8.441,53.25,19.417,187387609088,392.182,350.729,Industrials
2024-12-04,395.211,398.087,392.792,396.143,1193800,CAT,8.022,53.659,19.417,187387609088,392.983,351.172,Industrials
2024-12-05,397.125,398.047,390.888,391.652,1291400,CAT,7.907,45.36,19.417,187387609088,391.897,351.575,Industrials
2024-12-06,394.795,396.371,389.43,391.701,1331000,CAT,7.778,45.467,19.417,187387609088,391.243,351.955,Industrials
2024-12-09,399.148,406.257,395.082,395.895,1739800,CAT,8.682,54.247,19.417,187387609088,391.535,352.346,Industrials
2024-12-10,387.427,392.137,382.36,385.117,2251000,CAT,9.329,36.718,19.417,187387609088,391.131,352.677,Industrials
2024-12-11,387.189,388.052,384.165,385.593,1651600,CAT,8.603,37.743,19.417,187387609088,390.926,352.999,Industrials
2024-12-12,385.771,386.585,376.946,377.571,1804600,CAT,8.741,28.702,19.417,187387609088,390.614,353.271,Industrials
2024-12-13,377.393,379.663,375.697,377.303,2034800,CAT,8.105,28.44,19.417,187387609088,390.275,353.52,Industrials
